Date,Number of bikers,Mon,Tue,Wed,Thu,Fri,Sat,Sun,holiday,daylight_hrs,Rainfall (in),Temp (F),dry day
2018-03-05,10968.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.973099662974224,0.0,43.0,1
2018-03-06,13464.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.030768028044378,0.0,45.0,1
2018-03-07,11892.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.088581579470992,0.04,42.5,0
2018-03-08,6948.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.146530340880357,0.35,45.5,0
2018-03-09,10392.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.20460455922989,0.0,46.0,1
2018-03-10,7828.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.262794691379984,0.0,46.5,1
2018-03-11,9484.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.32109139046259,0.0,51.5,1
2018-03-12,17004.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.379485492066268,0.0,57.5,1
2018-03-13,9384.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43796800025764,0.27,54.0,0
2018-03-14,12168.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.4965300734578,0.03,46.5,0
2018-03-15,14000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.555163010189315,0.0,45.5,1
2018-03-16,12844.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.613858234710996,0.0,48.5,1
2018-03-17,5612.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.672607282553786,0.0,46.0,1
2018-03-18,6388.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.731401785972063,0.0,47.0,1
2018-03-19,13704.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.790233459323673,0.0,46.0,1
2018-03-20,14612.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.849094084389607,0.0,46.0,1
2018-03-21,13120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.907975495646438,0.1,47.0,0
2018-03-22,7388.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.96686956550125,0.46,44.0,0
2018-03-23,6912.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.02576818950029,0.35,41.5,0
2018-03-24,5044.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.08466327152219,0.23,40.5,0
2018-03-25,5880.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.143546708964688,0.04,44.5,0
2018-03-26,9328.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.202410377936614,0.15,43.0,0
2018-03-27,10080.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.261246118463946,0.08,48.5,0
2018-03-28,13300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.320045719720905,0.0,49.0,1
2018-03-29,12924.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.378800905297153,0.0,49.0,1
2018-03-30,11364.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.437503318510853,0.0,51.5,1
2018-03-31,8000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.496144507780674,0.0,52.0,1
2018-04-01,2488.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.554715912067154,0.0,44.0,1
2018-04-02,13692.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.613208846397788,0.0,44.5,1
2018-04-03,13572.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.671614487488235,0.0,44.5,1
2018-04-04,8980.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.729923859474601,0.29,45.5,0
2018-04-05,9020.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.788127819772864,0.21,51.0,0
2018-04-06,12288.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.846217045080937,0.05,57.0,0
2018-04-07,2656.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.904182017542727,0.82,54.0,0
2018-04-08,4324.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.96201301109222,0.39,48.5,0
2018-04-09,14924.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01970007799889,0.0,53.0,1
2018-04-10,9428.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.077233035637075,0.18,53.0,0
2018-04-11,9708.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.134601453502116,0.21,48.0,0
2018-04-12,9580.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.191794640500284,0.11,46.0,0
2018-04-13,6512.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.248801632538793,0.66,48.0,0
2018-04-14,1756.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.305611180445778,1.7,49.0,0
2018-04-15,3804.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.362211738252057,0.12,47.0,0
2018-04-16,8536.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.41859145186693,0.59,44.0,0
2018-04-17,13348.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.47473814818499,0.01,47.5,0
2018-04-18,14800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.530639324660497,0.0,50.5,1
2018-04-19,16532.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.586282139389711,0.0,51.5,1
2018-04-20,13256.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.641653401743927,0.0,53.0,1
2018-04-21,6320.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.696739563596381,0.03,50.5,0
2018-04-22,8340.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.751526711191385,0.0,51.5,1
2018-04-23,17824.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.806000557703058,0.0,55.0,1
2018-04-24,20752.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8601464365364,0.0,63.0,1
2018-04-25,20240.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.913949295422945,0.0,63.0,1
2018-04-26,20696.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.967393691366897,0.0,66.5,1
2018-04-27,13684.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.02046378649972,0.01,53.5,0
2018-04-28,2532.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.07314334490139,0.31,51.0,0
2018-04-29,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.125415730450625,0.0,53.5,1
2018-04-30,14196.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17726390576557,0.0,53.0,1
2018-05-01,19084.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.228670432299113,0.0,55.0,1
2018-05-02,21328.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.279617471654094,0.0,57.5,1
2018-05-03,19912.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.33008678818279,0.0,62.0,1
2018-05-04,16352.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.380059752937774,0.0,57.0,1
2018-05-05,9980.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.429517349038866,0.01,58.0,0
2018-05-06,9540.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.478440178521883,0.0,64.5,1
2018-05-07,19264.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.526808470733856,0.0,61.0,1
2018-05-08,20572.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.574602092336526,0.03,62.5,0
2018-05-09,19332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.621800558979986,0.0,59.5,1
2018-05-10,15092.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.668383048703388,0.04,56.0,0
2018-05-11,17612.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.714328417117777,0.0,58.5,1
2018-05-12,11728.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.75961521442174,0.0,63.0,1
2018-05-13,10372.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.804221704294523,0.0,68.5,1
2018-05-14,21772.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.848125884707624,0.0,73.0,1
2018-05-15,21916.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.89130551068671,0.0,61.5,1
2018-05-16,20960.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.9337381190517,0.0,60.5,1
2018-05-17,19400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.975401055150362,0.0,60.0,1
2018-05-18,20952.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.016271501595538,0.0,59.5,1
2018-05-19,9796.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.056326509003869,0.04,62.5,0
2018-05-20,7300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.095543028722561,0.0,61.5,1
2018-05-21,20420.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.133897947521241,0.0,63.0,1
2018-05-22,23148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.171368124209788,0.0,65.0,1
2018-05-23,22528.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.207930428132563,0.0,67.5,1
2018-05-24,19380.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.243561779474433,0.0,62.0,1
2018-05-25,16180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.27823919129692,0.0,60.0,1
2018-05-26,8712.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.311939813211767,0.0,60.0,1
2018-05-27,10504.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.344640976578532,0.0,63.0,1
2018-05-28,9696.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.376320241100348,0.0,61.0,1
2018-05-29,17792.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.406955442674684,0.0,57.5,1
2018-05-30,20308.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.436524742337914,0.0,57.5,1
2018-05-31,18320.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.465006676130296,0.0,58.0,1
2018-06-01,16668.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.492380205688253,0.0,58.0,1
2018-06-02,11644.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.518624769359025,0.0,65.5,1
2018-06-03,5376.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.543720333617866,0.01,58.0,0
2018-06-04,15268.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.567647444553339,0.0,59.0,1
2018-06-05,20092.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.590387279178124,0.0,59.0,1
2018-06-06,20880.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.611921696308483,0.0,63.0,1
2018-06-07,18860.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.632233286751221,0.0,61.5,1
2018-06-08,11224.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.651305422527553,0.25,58.0,0
2018-06-09,5692.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.669122304860574,0.09,56.0,0
2018-06-10,6092.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.685669010651731,0.06,55.0,0
2018-06-11,19256.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.700931537170487,0.0,58.0,1
2018-06-12,19920.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71489684468678,0.0,58.5,1
2018-06-13,11080.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.72755289678027,0.02,60.0,0
2018-06-14,16300.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.738888698069767,0.0,60.5,1
2018-06-15,17512.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.7488943291179,0.0,63.0,1
2018-06-16,10076.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.757560978279312,0.0,66.0,1
2018-06-17,10692.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.764880970278377,0.0,73.0,1
2018-06-18,20564.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.770847791321012,0.0,73.5,1
2018-06-19,21932.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.775456110566743,0.0,71.0,1
2018-06-20,20988.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.778701797811166,0.0,73.5,1
2018-06-21,19632.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.780581937253672,0.0,63.5,1
2018-06-22,15864.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.781094837252823,0.0,63.0,1
2018-06-23,9244.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.780240035999618,0.07,64.0,0
2018-06-24,10492.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.778018303067991,0.13,66.5,0
2018-06-25,14232.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.774431636831416,0.0,63.0,1
2018-06-26,19084.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.769483257764168,0.0,63.0,1
2018-06-27,19768.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.763177597675192,0.0,60.5,1
2018-06-28,17548.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.755520284951455,0.0,61.0,1
2018-06-29,19676.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.74651812591537,0.0,63.5,1
2018-06-30,6924.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.736179082427753,0.0,61.0,1
2018-07-01,6932.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.724512245892384,0.04,63.5,0
2018-07-02,17376.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.711527807841541,0.0,61.5,1
2018-07-03,19728.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.697237027302915,0.0,63.0,1
2018-07-04,15116.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.681652195166496,0.0,70.0,1
2018-07-05,17244.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.664786595786651,0.0,72.0,1
2018-07-06,16368.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.646654466067693,0.0,69.0,1
2018-07-07,10504.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.627270952291868,0.01,66.0,0
2018-07-08,11028.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.606652064957428,0.0,69.5,1
2018-07-09,19192.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.584814631898638,0.0,64.5,1
2018-07-10,20408.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.561776249963307,0.0,68.0,1
2018-07-11,21612.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.537555235522698,0.0,70.5,1
2018-07-12,21328.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.512170574086424,0.0,74.0,1
2018-07-13,18052.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.485641869290697,0.0,73.0,1
2018-07-14,10524.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.457989291520533,0.0,72.5,1
2018-07-15,8772.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.429233526418688,0.0,78.0,1
2018-07-16,19456.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.399395723523144,0.0,77.5,1
2018-07-17,21436.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.368497445262609,0.0,72.5,1
2018-07-18,21144.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.336560616527455,0.0,67.5,1
2018-07-19,19036.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.303607475017545,0.0,62.0,1
2018-07-20,16996.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.269660522555164,0.0,64.5,1
2018-07-21,10676.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.234742477533814,0.0,67.5,1
2018-07-22,9344.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.198876228659108,0.0,73.5,1
2018-07-23,19804.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.162084790120854,0.0,76.5,1
2018-07-24,21800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.124391258319184,0.0,75.0,1
2018-07-25,20684.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.08581877025245,0.0,77.0,1
2018-07-26,20560.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.046390463657419,0.0,76.0,1
2018-07-27,18036.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.006129438978537,0.0,72.5,1
2018-07-28,10140.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.965058723227333,0.0,71.5,1
2018-07-29,9064.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.923201235778922,0.0,77.0,1
2018-07-30,19204.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.880579756140431,0.0,75.5,1
2018-07-31,20508.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.837216893711865,0.0,70.0,1
2018-08-01,20232.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.793135059550083,0.0,67.0,1
2018-08-02,17012.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.748356440134652,0.02,64.0,0
2018-08-03,14700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.702902973124381,0.01,67.5,0
2018-08-04,9588.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.656796325085745,0.0,69.5,1
2018-08-05,9096.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.610057871164218,0.0,72.5,1
2018-08-06,20120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.56270867666443,0.0,74.0,1
2018-08-07,21532.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.514769480497497,0.0,76.0,1
2018-08-08,20848.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.46626068044824,0.0,78.0,1
2018-08-09,19400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.41720232021178,0.0,76.5,1
2018-08-10,18224.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.367614078142806,0.0,72.0,1
2018-08-11,12320.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.317515257660075,0.05,67.0,0
2018-08-12,8480.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.266924779243672,0.0,66.0,1
2018-08-13,19476.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.215861173962772,0.0,69.0,1
2018-08-14,18208.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16434257846898,0.0,73.5,1
2018-08-15,16896.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.112386731389316,0.0,73.5,1
2018-08-16,16580.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.060010971054137,0.0,65.5,1
2018-08-17,16244.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.007232234492896,0.0,64.0,1
2018-08-18,8972.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.954067057633534,0.0,68.0,1
2018-08-19,7780.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.900531576640459,0.0,69.0,1
2018-08-20,11920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.846641530327174,0.0,69.0,1
2018-08-21,9444.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.792412263582552,0.0,78.0,1
2018-08-22,9444.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.737858731748721,0.0,74.0,1
2018-08-23,12804.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.68299550589285,0.01,65.0,0
2018-08-24,14240.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.627836778915398,0.0,62.5,1
2018-08-25,5328.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.572396372439373,0.0,58.5,1
2018-08-26,5712.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.516687744428879,0.11,61.0,0
2018-08-27,16812.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.460723997484939,0.0,66.0,1
2018-08-28,20176.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.404517887771265,0.0,69.5,1
2018-08-29,17940.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.348081834523338,0.0,67.0,1
2018-08-30,14704.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.291427930096479,0.0,66.5,1
2018-08-31,13004.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.234567950512334,0.0,63.5,1
2018-09-01,7180.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.177513366463058,0.0,65.0,1
2018-09-02,8552.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.120275354737629,0.0,64.0,1
2018-09-03,8900.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.062864810033028,0.0,66.0,1
2018-09-04,17288.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.005292357120085,0.0,66.0,1
2018-09-05,19400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.947568363331033,0.0,69.5,1
2018-09-06,19528.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.88970295134036,0.0,70.5,1
2018-09-07,15648.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.831706012213113,0.05,65.5,0
2018-09-08,7000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.773587218693095,0.04,64.5,0
2018-09-09,7004.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.715356038710292,0.13,66.0,0
2018-09-10,14760.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.657021749083551,0.0,63.0,1
2018-09-11,15364.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.598593449398592,0.0,61.5,1
2018-09-12,15424.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.54008007604368,0.01,61.0,0
2018-09-13,15144.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.481490416382858,0.0,62.5,1
2018-09-14,10624.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.422833123053332,0.42,61.0,0
2018-09-15,5312.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.364116728369698,0.01,58.0,0
2018-09-16,4680.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.305349658820385,0.17,58.0,0
2018-09-17,17404.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.24654024964571,0.0,58.0,1
2018-09-18,17868.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.187696759480845,0.0,57.5,1
2018-09-19,16508.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.128827385055722,0.03,58.0,0
2018-09-20,13740.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.069940275938206,0.05,59.5,0
2018-09-21,13620.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.011043549309305,0.02,65.5,0
2018-09-22,6100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.952145304762656,0.05,61.5,0
2018-09-23,6940.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.893253639113839,0.0,59.0,1
2018-09-24,17912.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.834376661213845,0.0,58.5,1
2018-09-25,18312.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.775522506752395,0.0,59.5,1
2018-09-26,18076.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.716699353043678,0.0,60.5,1
2018-09-27,17192.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.657915433783625,0.0,62.5,1
2018-09-28,16460.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.599179053766044,0.0,68.0,1
2018-09-29,7752.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.54049860354939,0.03,59.0,0
2018-09-30,5276.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.481882574059945,0.03,60.5,0
2018-10-01,12876.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.423339571120389,0.3,61.0,0
2018-10-02,15356.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.364878329891098,0.01,55.0,0
2018-10-03,15524.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.306507729208068,0.0,50.5,1
2018-10-04,15624.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.2482368058055,0.0,53.5,1
2018-10-05,8988.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.190074768404624,0.56,49.5,0
2018-10-06,5936.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.132031011652874,0.0,54.0,1
2018-10-07,3452.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.074115129895414,0.03,51.5,0
2018-10-08,10548.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0163369307571,0.1,55.0,0
2018-10-09,13780.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.958706448516464,0.09,55.0,0
2018-10-10,16152.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.901233957246394,0.0,56.5,1
2018-10-11,15892.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.843929983698247,0.0,54.0,1
2018-10-12,14212.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.786805319903468,0.0,55.5,1
2018-10-13,6976.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.729871035462441,0.0,55.5,1
2018-10-14,7116.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.673138489493272,0.0,56.5,1
